###########Empire Titles###########

b_kyzikos;Kyzikos;;;;;;;;;;;;;x
b_kyzikos_adj;Kyzikosi;;;;;;;;;;;;;x
b_artakia;Artakia;;;;;;;;;;;;;x
b_artakia_adj;Artakian;;;;;;;;;;;;;x
b_aisepos;Aisepos;;;;;;;;;;;;;x
b_aisepos_adj;Aiseposi;;;;;;;;;;;;;x
b_prousa;Prousa;;;;;;;;;;;;;x
b_prousa_adj;Prousani;;;;;;;;;;;;;x
b_pericharaxis;Pericharaxis;;;;;;;;;;;;;x
b_pericharaxis_adj;Pericharaxis;;;;;;;;;;;;;x
b_mysia;Mysia;;;;;;;;;;;;;x
b_mysia_adj;Mysian;;;;;;;;;;;;;x
b_pergamon;Pergamon;;;;;;;;;;;;;x
b_pergamon_adj;Pergamonai;;;;;;;;;;;;;x
b_lurnessos;Lurnessos;;;;;;;;;;;;;x
b_lurnessos_adj;Lurnessosani;;;;;;;;;;;;;x
b_phokaia;Phókaia;;;;;;;;;;;;;x
b_phokaia_adj;Phókaian;;;;;;;;;;;;;x
b_kyme;Kyme;;;;;;;;;;;;;x
b_kyme_adj;Kymean;;;;;;;;;;;;;x
b_larissa;Larissa;;;;;;;;;;;;;x
b_larissa_adj;Larissa;;;;;;;;;;;;;x
b_synaos;Synaos;;;;;;;;;;;;;x
b_synaos_adj;Synaosai;;;;;;;;;;;;;x
b_assuwa;Assuwa;;;;;;;;;;;;;x
b_assuwa_adj;Assuwan;;;;;;;;;;;;;x

###########Arzawan Baronies###########

b_arawana;Arawana;;;;;;;;;;;;;x
b_arawana_adj;Arawanai;;;;;;;;;;;;;x
b_sunnada;Sunnada;;;;;;;;;;;;;x
b_sunnada_adj;Sunnadani;;;;;;;;;;;;;x
b_hulana;Hulana;;;;;;;;;;;;;x
b_hulana_adj;Hulanani;;;;;;;;;;;;;x
b_karkisa;Karkisa;;;;;;;;;;;;;x
b_karkisa_adj;Karkisan;;;;;;;;;;;;;x
b_masa;Masa;;;;;;;;;;;;;x
b_masa_adj;Masani;;;;;;;;;;;;;x
b_partahuina;Partahuina;;;;;;;;;;;;;x
b_partahuina_adj;Partahuinae;;;;;;;;;;;;;x

###########Lukkani Baronies###########

b_salawassa;Salawassa;;;;;;;;;;;;;x
b_salawassa_adj;Salawassa;;;;;;;;;;;;;x
b_kelenai;Kelenai;;;;;;;;;;;;;x
b_kelenai_adj;Kelenai;;;;;;;;;;;;;x
b_lukka;Lukka;;;;;;;;;;;;;x
b_lukka_adj;Lukkani;;;;;;;;;;;;;x
b_pisidia;Pisidia;;;;;;;;;;;;;x
b_pisidia_adj;Pisidian;;;;;;;;;;;;;x
b_arnna;Arnna;;;;;;;;;;;;;x
b_arnna_adj;Arnnani;;;;;;;;;;;;;x
b_pattara;Pattara;;;;;;;;;;;;;x
b_pattara_adj;Pattarani;;;;;;;;;;;;;x
b_kibyra;Kibyra;;;;;;;;;;;;;x
b_kibyra_adj;Kibyrani;;;;;;;;;;;;;x
b_parha;Parha;;;;;;;;;;;;;x
b_parha_adj;Parhani;;;;;;;;;;;;;x

###########Ahhiyawani Baronies###########

b_sfard;Sfard;;;;;;;;;;;;;x
b_sfard_adj;Sfardí;;;;;;;;;;;;;x
b_szapparanda;Szapparanda;;;;;;;;;;;;;x
b_szapparanda_adj;Szapparandani;;;;;;;;;;;;;x
b_puranda;Puranda;;;;;;;;;;;;;x
b_puranda_adj;Purandani;;;;;;;;;;;;;x
b_apasa;Apasa;;;;;;;;;;;;;x
b_apasa_adj;Apasani;;;;;;;;;;;;;x
b_klaros;Klaros;;;;;;;;;;;;;x
b_klaros_adj;Klarosani;;;;;;;;;;;;;x
b_klaros;Klaros;;;;;;;;;;;;;x
b_klaros_adj;Klarosani;;;;;;;;;;;;;x
b_kolophon;Kolophon;;;;;;;;;;;;;x
b_kolophon_adj;Kolophonai;;;;;;;;;;;;;x
b_notion;Notion;;;;;;;;;;;;;x
b_notion_adj;Notionai;;;;;;;;;;;;;x
b_erythrai;Erythrai;;;;;;;;;;;;;x
b_erythrai_adj;Erythraini;;;;;;;;;;;;;x
b_lebedos;Lebedos;;;;;;;;;;;;;x
b_lebedos_adj;Lebedosai;;;;;;;;;;;;;x
b_teos;Teos;;;;;;;;;;;;;x
b_teos_adj;Teosani;;;;;;;;;;;;;x
b_klazomenai;Klazomenai;;;;;;;;;;;;;x
b_klazomenai_adj;Klazomenei;;;;;;;;;;;;;x
b_milawata;Milawata;;;;;;;;;;;;;x
b_milawata_adj;Milawatan;;;;;;;;;;;;;x
b_myous;Myous;;;;;;;;;;;;;x
b_myous_adj;Myousani;;;;;;;;;;;;;x
b_priene_apasa;Priene;;;;;;;;;;;;;x
b_priene_apasa_adj;Priene;;;;;;;;;;;;;x
b_samos;Samos;;;;;;;;;;;;;x
b_samos_adj;Samosani;;;;;;;;;;;;;x
b_alos_karnos;Alos Karnos;;;;;;;;;;;;;x
b_alos_karnos_adj;Alos Karnosani;;;;;;;;;;;;;x
b_pitassa;Pitassa;;;;;;;;;;;;;x
b_karia;Karia;;;;;;;;;;;;;x
b_karia_adj;Karia;;;;;;;;;;;;;x
b_khbide;Khbide;;;;;;;;;;;;;x
b_khbide_adj;Khbidean;;;;;;;;;;;;;x
b_knidos;Knidos;;;;;;;;;;;;;x
b_knidos_adj;Knidosani;;;;;;;;;;;;;x
