###########Mycenaean and Early Classical Greece###########

###########Empire Titles###########

d_magnesia;Magnesia;;;;;;;;;;;;;x
d_magnesia_adj;Magnesian;;;;;;;;;;;;;x
d_makedonia;Makedonía;;;;;;;;;;;;;x
d_makedonia_adj;Makedonían;;;;;;;;;;;;;x
d_chalkidiki;Chalkidiki;;;;;;;;;;;;;x
d_chalkidiki_adj;Chalkidikian;;;;;;;;;;;;;x
d_thraki;Thrâix;;;;;;;;;;;;;x
d_thraki_adj;Thraikós;;;;;;;;;;;;;x
d_kuklades;Kukládes;;;;;;;;;;;;;x
d_kuklades_adj;Kukládesi;;;;;;;;;;;;;x
d_voreios_aigaion;Vóreios Aigaîon;;;;;;;;;;;;;x
d_voreios_aigaion_adj;Vóreios Aigaîonai;;;;;;;;;;;;;x
d_rhodios;Rhódios;;;;;;;;;;;;;x
d_rhodios_adj;Rhódiosai;;;;;;;;;;;;;x


###########Counties Titles###########

c_mycenae;Mykenae;;;;;;;;;;;;;x
c_mycenae_adj;Mykenaean;;;;;;;;;;;;;x
c_megara;Megara;;;;;;;;;;;;;x
c_megara_adj;Megaran;;;;;;;;;;;;;x
c_sykyon;Sykyon;;;;;;;;;;;;;x
c_sykyon_adj;Sykyonian;;;;;;;;;;;;;x
c_aigeira;Aigeira;;;;;;;;;;;;;x
c_aigeira_adj;Aigeiran;;;;;;;;;;;;;x
c_aigio;Aigio;;;;;;;;;;;;;x
c_aigio_adj;Aegionite;;;;;;;;;;;;;x
c_salamis;Salamína;;;;;;;;;;;;;x
c_salamis_adj;Salamite;;;;;;;;;;;;;x
c_aigina;Aígina;;;;;;;;;;;;;x
c_aigina_adj;Aíginan;;;;;;;;;;;;;x
c_elis;Elis;;;;;;;;;;;;;x
c_elis_adj;Elisite;;;;;;;;;;;;;x
c_olympia;Olympia;;;;;;;;;;;;;x
c_olympia_adj;Olympian;;;;;;;;;;;;;x
c_tyhos_dymaeon;Tyhos Dymaeon;;;;;;;;;;;;;x
c_tyhos_dymaeon_adj;Tyhosite;;;;;;;;;;;;;x
c_dymes;Dymes;;;;;;;;;;;;;x
c_dymes_adj;Dymesite;;;;;;;;;;;;;x
c_kleitor;Kleitor;;;;;;;;;;;;;x
c_kleitor_adj;Kleitorian;;;;;;;;;;;;;x
c_orchomenos_arcadia;Orchomenos Arcadia;;;;;;;;;;;;;x
c_orchomenos_arcadia_adj;Orchomenosi;;;;;;;;;;;;;x
c_stymphalos;Stymphalos;;;;;;;;;;;;;x
c_stymphalos_adj;Stymphali;;;;;;;;;;;;;x
c_tegea;Tegea;;;;;;;;;;;;;x
c_tegea_adj;Tegeasian;;;;;;;;;;;;;x
c_argos;Argos;;;;;;;;;;;;;x
c_argos_adj;Argosi;;;;;;;;;;;;;x
c_mases;Mases;;;;;;;;;;;;;x
c_mases_adj;Masesi;;;;;;;;;;;;;x
c_methana;Methana;;;;;;;;;;;;;x
c_methana_adj;Methanai;;;;;;;;;;;;;x
c_lacedemonia;Lákonía;;;;;;;;;;;;;x
c_lacedemonia_adj;Lákon;;;;;;;;;;;;;x
c_prasiai;Prasiai;;;;;;;;;;;;;x
c_prasiai_adj;Prasiaini;;;;;;;;;;;;;x
c_pavlopetri;Pavlopetri;;;;;;;;;;;;;x
c_pavlopetri_adj;Pavlopetrian;;;;;;;;;;;;;x
c_gytheion;Gytheion;;;;;;;;;;;;;x
c_gytheion_adj;Gytheionai;;;;;;;;;;;;;x
c_kastri;Kastrí;;;;;;;;;;;;;x
c_kastri_adj;Kastrian;;;;;;;;;;;;;x
c_messene;Messene;;;;;;;;;;;;;x
c_messene_adj;Messenai;;;;;;;;;;;;;x
c_phigalia;Phigalia;;;;;;;;;;;;;x
c_phigalia_adj;Phigali;;;;;;;;;;;;;x
c_pylos;Púlos;;;;;;;;;;;;;x
c_pylos_adj;Púlosani;;;;;;;;;;;;;x
c_gerenia;Gerenía;;;;;;;;;;;;;x
c_gerenia_adj;Gereniai;;;;;;;;;;;;;x
c_attica;Attika;;;;;;;;;;;;;x
c_attica_adj;Attikan;;;;;;;;;;;;;x
c_eleusis;Eleusis;;;;;;;;;;;;;x
c_eleusis_adj;Eleusisian;;;;;;;;;;;;;x
c_marathon;Marathon;;;;;;;;;;;;;x
c_marathon_adj;Marathonian;;;;;;;;;;;;;x
c_lavrion;Lavrion;;;;;;;;;;;;;x
c_lavrion_adj;Lavrioni;;;;;;;;;;;;;x
c_leuctra;Leuctra;;;;;;;;;;;;;x
c_leuctra_adj;Leuctri;;;;;;;;;;;;;x
c_thebes;Thêbai;;;;;;;;;;;;;x
c_thebes_adj;Thêbaian;;;;;;;;;;;;;x
c_kopai;Kopai;;;;;;;;;;;;;x
c_kopai_adj;Kopaiei;;;;;;;;;;;;;x
c_khaironeia;Khaironeia;;;;;;;;;;;;;x
c_khaironeia_adj;Khaironeiai;;;;;;;;;;;;;x
c_dium;Dion;;;;;;;;;;;;;x
c_dium_adj;Dionian;;;;;;;;;;;;;x
c_eretria;Eretria;;;;;;;;;;;;;x
c_eretria_adj;Eretrian;;;;;;;;;;;;;x
c_karystos;Karystos;;;;;;;;;;;;;x
c_karystos_adj;Karystosi;;;;;;;;;;;;;x
c_peparethos;Peparethos;;;;;;;;;;;;;x
c_peparethos_adj;Peparethosi;;;;;;;;;;;;;x
c_knossos;Knossos;;;;;;;;;;;;;x
c_knossos_adj;Knossosani;;;;;;;;;;;;;x
c_phaistos;Phaistos;;;;;;;;;;;;;x
c_phaistos_adj;Phaistosi;;;;;;;;;;;;;x
c_kydonia;Kydonia;;;;;;;;;;;;;x
c_kydonia_adj;Kydonian;;;;;;;;;;;;;x
c_kysomos;Kysomos;;;;;;;;;;;;;x
c_kysomos_adj;Kysomosi;;;;;;;;;;;;;x
c_malia;Malia;;;;;;;;;;;;;x
c_malia_adj;Malian;;;;;;;;;;;;;x
c_zakros;Zakros;;;;;;;;;;;;;x
c_zakros_adj;Zakrosi;;;;;;;;;;;;;x
c_kalydon;Kalydon;;;;;;;;;;;;;x
c_kalydon_adj;Kalydonian;;;;;;;;;;;;;x
c_oeneidae;Oeneidae;;;;;;;;;;;;;x
c_oeneidae_adj;Oeneidaesi;;;;;;;;;;;;;x
c_thyrion;Thyrion;;;;;;;;;;;;;x
c_thyrion_adj;Thyrionai;;;;;;;;;;;;;x
c_kefalonia;Kefalonia;;;;;;;;;;;;;x
c_kefalonia_adj;Kefalonian;;;;;;;;;;;;;x
c_ithake;Ithake;;;;;;;;;;;;;x
c_ithake_adj;Ithakean;;;;;;;;;;;;;x
c_zakynthos;Zakynthos;;;;;;;;;;;;;x
c_zakynthos_adj;Zakynthosai;;;;;;;;;;;;;x
c_delphi;Delphi;;;;;;;;;;;;;x
c_delphi_adj;Pythian;;;;;;;;;;;;;x
c_doris;Doris;;;;;;;;;;;;;x
c_doris_adj;Dorian;;;;;;;;;;;;;x
c_lamia;Lamía;;;;;;;;;;;;;x
c_lamia_adj;Lamiaei;;;;;;;;;;;;;x
c_locris;Locris;;;;;;;;;;;;;x
c_locris_adj;Locrisi;;;;;;;;;;;;;x
c_orchomenus;Orchomenos;;;;;;;;;;;;;x
c_orchomenus_adj;Orchomenosi;;;;;;;;;;;;;x
c_stratos;Stratos;;;;;;;;;;;;;x
c_stratos_adj;Stratosai;;;;;;;;;;;;;x
c_tymphaea;Tymphaea;;;;;;;;;;;;;x
c_tymphaea_adj;Tymphaean;;;;;;;;;;;;;x
c_ainis;Ainis;;;;;;;;;;;;;x
c_ainis_adj;Ainisai;;;;;;;;;;;;;x
c_pherae;Pherae;;;;;;;;;;;;;x
c_pherae_adj;Pheraeni;;;;;;;;;;;;;x
c_thaumakie;Thaumakie;;;;;;;;;;;;;x
c_thaumakie_adj;Thaumakien;;;;;;;;;;;;;x
c_phylakae;Phylakae;;;;;;;;;;;;;x
c_phylakae_adj;Phylakae;;;;;;;;;;;;;x
c_methone;Methone;;;;;;;;;;;;;x
c_methone_adj;Methoneai;;;;;;;;;;;;;x
c_ormenion;Ormenion;;;;;;;;;;;;;x
c_ormenion_adj;Ormenionai;;;;;;;;;;;;;x
c_kasthanaia;Kasthanaia;;;;;;;;;;;;;x
c_kasthanaia_adj;Kasthanaian;;;;;;;;;;;;;x
c_meliboia;Meliboia;;;;;;;;;;;;;x
c_meliboia_adj;Meliboian;;;;;;;;;;;;;x
c_pieres;Pieres;;;;;;;;;;;;;x
c_pieres_adj;Pieresai;;;;;;;;;;;;;x
c_olumpos;Olumpos;;;;;;;;;;;;;x
c_olumpos_adj;Olumposai;;;;;;;;;;;;;x
c_trikka;Trikka;;;;;;;;;;;;;x
c_trikka_adj;Trikkai;;;;;;;;;;;;;x
c_kyphos;Kyphos;;;;;;;;;;;;;x
c_kyphos_adj;Kyphosai;;;;;;;;;;;;;x
c_gyrton;Gyrton;;;;;;;;;;;;;x
c_gyrton_adj;Gyrtonai;;;;;;;;;;;;;x
c_olynthos;Olynthos;;;;;;;;;;;;;x
c_olynthos_adj;Olynthos;;;;;;;;;;;;;x
c_bisaltia;Bisaltia;;;;;;;;;;;;;x
c_bisaltia_adj;Bisaltia;;;;;;;;;;;;;x
c_pallene;Pallene;;;;;;;;;;;;;x
c_pallene_adj;Pallene;;;;;;;;;;;;;x
c_chalkidiki;Chalkidiki;;;;;;;;;;;;;x
c_chalkidiki_adj;Chalkidiki;;;;;;;;;;;;;x
c_ismaros;Ismaros;;;;;;;;;;;;;x
c_ismaros_adj;Ismarosai;;;;;;;;;;;;;x
c_khersonesos;Khersonesos;;;;;;;;;;;;;x
c_khersonesos_adj;Khersonesosai;;;;;;;;;;;;;x
c_delos;Delos;;;;;;;;;;;;;x
c_delos_adj;Delosai;;;;;;;;;;;;;x
c_naxos;Naxos;;;;;;;;;;;;;x
c_naxos_adj;Naxosai;;;;;;;;;;;;;x
c_thera;Thera;;;;;;;;;;;;;x
c_thera_adj;Theran;;;;;;;;;;;;;x
c_melos;Melos;;;;;;;;;;;;;x
c_melos_adj;Melosai;;;;;;;;;;;;;x
c_samothraki;Samothraki;;;;;;;;;;;;;x
c_samothraki_adj;Samothrakian;;;;;;;;;;;;;x
c_lemnos;Lemnos;;;;;;;;;;;;;x
c_lemnos_adj;Lemnosai;;;;;;;;;;;;;x
c_pityoussa;Pityoussa;;;;;;;;;;;;;x
c_pityoussa_adj;Pityoussani;;;;;;;;;;;;;x
c_skyros;Skyros;;;;;;;;;;;;;x
c_skyros_adj;Skyrosai;;;;;;;;;;;;;x
c_rhodios;Rhódios;;;;;;;;;;;;;x
c_rhodios_adj;Rhódios;;;;;;;;;;;;;x
c_lyndos;Lyndos;;;;;;;;;;;;;x
c_lyndos_adj;Lyndos;;;;;;;;;;;;;x
c_krapathos;Krapathos;;;;;;;;;;;;;x
c_krapathos_adj;Krapathos;;;;;;;;;;;;;x
c_noties_sporades;Nóties Sporádes;;;;;;;;;;;;;x
c_noties_sporades_adj;Nóties Sporádes;;;;;;;;;;;;;x
c_syme;Syme;;;;;;;;;;;;;x
c_syme_adj;Symean;;;;;;;;;;;;;x

###########Achaean Baronies###########
b_mycenae;Mykenae;;;;;;;;;;;;;x
b_mycenae_adj;Mykenaean;;;;;;;;;;;;;x
b_corinth;Kórinthos;;;;;;;;;;;;;x
b_corinth_adj;Korinthian;;;;;;;;;;;;;x
b_nemea;Nemea;;;;;;;;;;;;;x
b_nemea_adj;Nemeaite;;;;;;;;;;;;;x
b_kleonai;Kleonai;;;;;;;;;;;;;x
b_kleonai_adj;Kleonaian;;;;;;;;;;;;;x
b_megara;Megara;;;;;;;;;;;;;x
b_megara_adj;Megaran;;;;;;;;;;;;;x
b_isthmia;Isthmia;;;;;;;;;;;;;x
b_isthmia_adj;Isthmian;;;;;;;;;;;;;x
b_sykyon;Sykyon;;;;;;;;;;;;;x
b_sykyon_adj;Sykyonian;;;;;;;;;;;;;x
b_pellene;Pellene;;;;;;;;;;;;;x
b_pellene_adj;Pellen;;;;;;;;;;;;;x
b_aigeira;Aigeira;;;;;;;;;;;;;x
b_aigeira_adj;Aigeiran;;;;;;;;;;;;;x
b_aegion;Aegion;;;;;;;;;;;;;x
b_aegion_adj;Aegionite;;;;;;;;;;;;;x
b_patra;Pátra;;;;;;;;;;;;;x
b_patra_adj;Pátran;;;;;;;;;;;;;x
b_salamis;Salamína;;;;;;;;;;;;;x
b_salamis_adj;Salamite;;;;;;;;;;;;;x
b_aigina;Aígina;;;;;;;;;;;;;x
b_aigina_adj;Aíginan;;;;;;;;;;;;;x
b_aphaea;Aphaea;;;;;;;;;;;;;x
b_aphaea_adj;Aphaeaian;;;;;;;;;;;;;x
b_elis;Elis;;;;;;;;;;;;;x
b_elis_adj;Elisite;;;;;;;;;;;;;x
b_eleusis;Eleusis;;;;;;;;;;;;;x
b_eleusis_adj;Eleusisian;;;;;;;;;;;;;x

b_olympia;Olympia;;;;;;;;;;;;;x
b_olympia_adj;Olympian;;;;;;;;;;;;;x
b_pisa;Pisa;;;;;;;;;;;;;x
b_pisa_adj;Pisani;;;;;;;;;;;;;x
b_tyhos;Tyhos Dymaeon;;;;;;;;;;;;;x
b_tyhos_adj;Tyhosite;;;;;;;;;;;;;x
b_dymes;Dymes;;;;;;;;;;;;;x
b_dymes_adj;Dymesite;;;;;;;;;;;;;x
b_pharae;Pharae;;;;;;;;;;;;;x
b_pharae_adj;Pharaenian;;;;;;;;;;;;;x
b_tritaia;Tritaia;;;;;;;;;;;;;x
b_tritaia_adj;Tritaian;;;;;;;;;;;;;x
b_kleitor;Kleitor;;;;;;;;;;;;;x
b_kleitor_adj;Kleitorian;;;;;;;;;;;;;x
b_orchomenos_arcadia;Orchomenos;;;;;;;;;;;;;x
b_orchomenos_arcadia_adj;Orchomenosai;;;;;;;;;;;;;x
b_orchomenus_at;Orchomenus;;;;;;;;;;;;;x
b_orchomenus_at_adj;Orchomenusai;;;;;;;;;;;;;x
b_pheneos;Pheneos;;;;;;;;;;;;;x
b_pheneos_adj;Pheneosian;;;;;;;;;;;;;x
b_stymphalos;Stymphalos;;;;;;;;;;;;;x
b_stymphalos_adj;Stymphalosi;;;;;;;;;;;;;x
b_tegea;Tegea;;;;;;;;;;;;;x
b_tegea_adj;Tegeasian;;;;;;;;;;;;;x
b_mantineia;Mantineia;;;;;;;;;;;;;x
b_mantineia_adj;Mantineian;;;;;;;;;;;;;x
b_oresthesium;Oresthesium;;;;;;;;;;;;;x
b_oresthesium_adj;Oresthesi;;;;;;;;;;;;;x
b_argos;Argos;;;;;;;;;;;;;x
b_argos_adj;Argonite;;;;;;;;;;;;;x
b_lerna;Lerna;;;;;;;;;;;;;x
b_lerna_adj;Lernai;;;;;;;;;;;;;x
b_tiryns;Tiryns;;;;;;;;;;;;;x
b_tiryns_adj;Tirynasi;;;;;;;;;;;;;x
b_asine;Asine;;;;;;;;;;;;;x
b_asine_adj;Asinai;;;;;;;;;;;;;x
b_dhendra;Dhéndra;;;;;;;;;;;;;x
b_dhendra_adj;Dhéndrani;;;;;;;;;;;;;x
b_mases;Mases;;;;;;;;;;;;;x
b_mases_adj;Masesi;;;;;;;;;;;;;x
b_franchthi;Franchthi;;;;;;;;;;;;;x
b_franchthi_adj;Franchthai;;;;;;;;;;;;;x
b_epidaurus;Epidaurus;;;;;;;;;;;;;x
b_epidaurus_adj;Epidaurusi;;;;;;;;;;;;;x
b_methana;Methana;;;;;;;;;;;;;x
b_methana_adj;Methanai;;;;;;;;;;;;;x
b_therme;Therme;;;;;;;;;;;;;x
b_therme_adj;Thermean;;;;;;;;;;;;;x
b_pagae;Pagae;;;;;;;;;;;;;x
b_pagae_adj;Pagaean;;;;;;;;;;;;;x
b_panormos;Panormos;;;;;;;;;;;;;x
b_panormos_adj;Panormosi;;;;;;;;;;;;;x
b_buprasium;Buprasium;;;;;;;;;;;;;x
b_buprasium_adj;Buprasi;;;;;;;;;;;;;x
b_myrsinus;Myrsinus;;;;;;;;;;;;;x
b_myrsinus_adj;Myrsini;;;;;;;;;;;;;x
b_hypsus;Hypsus;;;;;;;;;;;;;x
b_hypsus_adj;Hypsi;;;;;;;;;;;;;x
b_thyrea;Thyrea;;;;;;;;;;;;;x
b_thyrea_adj;Thyrean;;;;;;;;;;;;;x
b_hermione;Hermione;;;;;;;;;;;;;x
b_hermione_adj;Hermionian;;;;;;;;;;;;;x
b_troezen;Troezen;;;;;;;;;;;;;x
b_troezen_adj;Troezeni;;;;;;;;;;;;;x
b_orneae;Orneae;;;;;;;;;;;;;x
b_orneae_adj;Orneaean;;;;;;;;;;;;;x
b_alea;Alea;;;;;;;;;;;;;x
b_alea_adj;Aleaen;;;;;;;;;;;;;x
b_letrini;Letrini;;;;;;;;;;;;;x
b_letrini_adj;Letrinian;;;;;;;;;;;;;x

###########Lakonian Baronies###########
b_lacedemonia;Lákonía;;;;;;;;;;;;;x #sparta
b_lacedemonia_adj;Lákon;;;;;;;;;;;;;x
b_amyclae;Amyclae;;;;;;;;;;;;;x
b_amyclae_adj;Amyclaen;;;;;;;;;;;;;x
b_phare;Phare;;;;;;;;;;;;;x
b_phare_adj;Phareni;;;;;;;;;;;;;x
b_vaphio;Vaphio;;;;;;;;;;;;;x
b_vaphio_adj;Vaphioian;;;;;;;;;;;;;x
b_menelaeion;Menelaeion;;;;;;;;;;;;;x
b_menelaeion_adj;Menelaeionai;;;;;;;;;;;;;x
b_prasiai;Prasiai;;;;;;;;;;;;;x
b_prasiai_adj;Prasiaini;;;;;;;;;;;;;x
b_kypantha;Kypantha;;;;;;;;;;;;;x
b_kypantha_adj;Kypanthan;;;;;;;;;;;;;x
b_epidauros_limera;Epidauros Limera;;;;;;;;;;;;;x
b_epidauros_limera_adj;Epidaurosani;;;;;;;;;;;;;x
b_pavlopetri;Pavlopetri;;;;;;;;;;;;;x
b_pavlopetri_adj;Pavlopetria;;;;;;;;;;;;;x
b_gytheion;Gytheion;;;;;;;;;;;;;x
b_gytheion_adj;Gytheionai;;;;;;;;;;;;;x
b_kastri;Kastrí;;;;;;;;;;;;;x
b_kastri_adj;Kastrian;;;;;;;;;;;;;x
b_skandeia;Skandeia;;;;;;;;;;;;;x
b_skandeia_adj;Skandeian;;;;;;;;;;;;;x
b_kythria;Kythira;;;;;;;;;;;;;x
b_kythria_adj;Kythira;;;;;;;;;;;;;x
b_messene;Messene;;;;;;;;;;;;;x
b_messene_adj;Messenai;;;;;;;;;;;;;x
b_phigalia;Phigalia;;;;;;;;;;;;;x
b_phigalia_adj;Phigali;;;;;;;;;;;;;x
b_bassae;Bássae;;;;;;;;;;;;;x
b_bassae_adj;Bassaeni;;;;;;;;;;;;;x
b_pylos;Púlos;;;;;;;;;;;;;x
b_pylos_adj;Púlosani;;;;;;;;;;;;;x
b_peristeria;Peristeria;;;;;;;;;;;;;x
b_peristeria_adj;Peristerian;;;;;;;;;;;;;x
b_amphigeneia;Amphigéneia;;;;;;;;;;;;;x
b_amphigeneia_adj;Amphigeneian;;;;;;;;;;;;;x
b_methone;Methone;;;;;;;;;;;;;x
b_methone_adj;Methonei;;;;;;;;;;;;;x
b_gerenia;Gerenía;;;;;;;;;;;;;x
b_gerenia_adj;Gereniai;;;;;;;;;;;;;x
b_pherea;Pherea;;;;;;;;;;;;;x
b_pherea_adj;Pherea;;;;;;;;;;;;;x
b_iolkos;Iolkos;;;;;;;;;;;;;x
b_iolkos_adj;Iolkos;;;;;;;;;;;;;x
b_itonus;Itonus;;;;;;;;;;;;;x
b_itonus_adj;Itonusan;;;;;;;;;;;;;x
b_antron;Antron;;;;;;;;;;;;;x
b_antron_adj;Antronai;;;;;;;;;;;;;x
b_pharis;Pharis;;;;;;;;;;;;;x
b_pharis_adj;Pharisi;;;;;;;;;;;;;x
b_zarax;Zarax;;;;;;;;;;;;;x
b_zarax_adj;Zaraxi;;;;;;;;;;;;;x
b_taenaron;Taenaron;;;;;;;;;;;;;x
b_taenaron_adj;Taenaroni;;;;;;;;;;;;;x
b_teuthrone;Teuthrone;;;;;;;;;;;;;x
b_teuthrone_adj;Teuthroni;;;;;;;;;;;;;x
b_corone;Corone;;;;;;;;;;;;;x
b_corone_adj;Coroni;;;;;;;;;;;;;x
b_oechalia;Oechalia;;;;;;;;;;;;;x
b_oechalia_adj;Oechali;;;;;;;;;;;;;x

###########Attika Baronies###########
b_athens;Athênai;;;;;;;;;;;;;x
b_athens_adj;Athênain;;;;;;;;;;;;;x
b_pireas;Peiraieús;;;;;;;;;;;;;x
b_pireas_adj;Peiraieúsian;;;;;;;;;;;;;x
b_penteli;Pentelikon;;;;;;;;;;;;;x
b_penteli_adj;Pentelikonan;;;;;;;;;;;;;x
b_brauron;Brauron;;;;;;;;;;;;;x
b_brauron_adj;Brauronan;;;;;;;;;;;;;x
b_marathon;Marathon;;;;;;;;;;;;;x
b_marathon_adj;Marathonian;;;;;;;;;;;;;x
b_ramnous;Ramnous;;;;;;;;;;;;;x
b_ramnous_adj;Ramnousai;;;;;;;;;;;;;x
b_oropos;Oropos;;;;;;;;;;;;;x
b_oropos_adj;Oroposi;;;;;;;;;;;;;x
b_perati;Perati;;;;;;;;;;;;;x
b_perati_adj;Peratian;;;;;;;;;;;;;x
b_lavrion;Lavrion;;;;;;;;;;;;;x
b_lavrion_adj;Lavrioni;;;;;;;;;;;;;x
b_sounio;Akron Soúnion;;;;;;;;;;;;;x
b_sounio_adj;Soúnionai;;;;;;;;;;;;;x
b_platea;Plataia;;;;;;;;;;;;;x
b_platea_adj;Plataian;;;;;;;;;;;;;x
b_leuctra;Leuktra;;;;;;;;;;;;;x
b_leuctra_adj;Leuktran;;;;;;;;;;;;;x
b_thebes;Thêbai;;;;;;;;;;;;;x
b_thebes_adj;Thêbaian;;;;;;;;;;;;;x
b_gla;Gla;;;;;;;;;;;;;x
b_gla_adj;Glani;;;;;;;;;;;;;x
b_aulis;Aulis;;;;;;;;;;;;;x
b_aulis_adj;Aulisan;;;;;;;;;;;;;x
b_hyria;Hyrie;;;;;;;;;;;;;x
b_hyria_adj;Hyriai;;;;;;;;;;;;;x
b_kopai;Kopai;;;;;;;;;;;;;x
b_kopai_adj;Kopaiei;;;;;;;;;;;;;x
b_ocalea;Ocalea;;;;;;;;;;;;;x
b_ocalea_adj;Ocaleaen;;;;;;;;;;;;;x
b_khaironeia;Khaironeia;;;;;;;;;;;;;x
b_khaironeia_adj;Khaironeia;;;;;;;;;;;;;x
b_dium;Dion;;;;;;;;;;;;;x
b_dium_adj;Dionian;;;;;;;;;;;;;x
b_artemiaio;Artemisio;;;;;;;;;;;;;x
b_artemiaio_adj;Artemisian;;;;;;;;;;;;;x
b_eretria;Eretria;;;;;;;;;;;;;x
b_eretria_adj;Eretrian;;;;;;;;;;;;;x
b_dystos;Dystos;;;;;;;;;;;;;x
b_dystos_adj;Dystosian;;;;;;;;;;;;;x
b_karystos;Karystos;;;;;;;;;;;;;x
b_karystos_adj;Karystosi;;;;;;;;;;;;;x
b_peparethos;Peparethos;;;;;;;;;;;;;x
b_peparethos_adj;Peparethosi;;;;;;;;;;;;;x
b_aphidnaea;Aphidnaea;;;;;;;;;;;;;x
b_aphidnaea_adj;Aphidnaean;;;;;;;;;;;;;x
b_thespiae;Thespiae;;;;;;;;;;;;;x
b_thespiae_adj;Thespiaean;;;;;;;;;;;;;x
b_thisbe;Thisbe;;;;;;;;;;;;;x
b_thisbe_adj;Thisbean;;;;;;;;;;;;;x
b_onchestus;Onchestus;;;;;;;;;;;;;x
b_onchestus_adj;Onchesti;;;;;;;;;;;;;x
b_kerynthos;Kerynthos;;;;;;;;;;;;;x
b_kerynthos_adj;Kerynthosi;;;;;;;;;;;;;x
b_chalkis;Chalkis;;;;;;;;;;;;;x
b_chalkis_adj;Chalkisi;;;;;;;;;;;;;x

###########Aitolian Baronies###########
b_kalydon;Kalydon;;;;;;;;;;;;;x
b_kalydon_adj;Kalydonian;;;;;;;;;;;;;x
b_khalkis;Khalkis;;;;;;;;;;;;;x
b_khalkis_adj;Khalkisi;;;;;;;;;;;;;x
b_olenos;Olenos;;;;;;;;;;;;;x
b_olenos_adj;Olenosai;;;;;;;;;;;;;x
b_oeneidae;Oeneidae;;;;;;;;;;;;;x
b_oeneidae_adj;Oeneidaesi;;;;;;;;;;;;;x
b_astakos;Astakos;;;;;;;;;;;;;x
b_astakos_adj;Astakosei;;;;;;;;;;;;;x
b_thyrion;Thyrion;;;;;;;;;;;;;x
b_thyrion_adj;Thyrionai;;;;;;;;;;;;;x
b_alyzia;Alyzia;;;;;;;;;;;;;x
b_alyzia_adj;Alyzian;;;;;;;;;;;;;x
