#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_beer_sheva;Beer Sheva;Beer Sheva;Beer Sheva;;Beer Sheva;;;;;;;;;x
c_beer_sheva_adj;Beer Shevan;;Beer Shever;;;;;;;;;;;x
c_behdet;Behdet;Behdet;Behdet;;Behdet;;;;;;;;;x
c_behdet_adj;Behdetian;;behdeter;;;;;;;;;;;x
c_beru;Beru;Beru;Beru;;Beru;;;;;;;;;x
c_beru_adj;Berian;;berer;;;;;;;;;;;x
c_biau;Biau;Biau;Biau;;Biau;;;;;;;;;x
c_biau_adj;Bian;;ber;;;;;;;;;;;x
c_bisaltia;Bisaltia;Bisaltia;Bisaltia;;Bisaltia;;;;;;;;;x
c_bisaltia_adj;Bisaltian;;bisalter;;;;;;;;;;;x
c_bosra;Bosra;Bosra;Bosra;;Bosra;;;;;;;;;x
c_bosra_adj;Bosran;;bosrer;;;;;;;;;;;x
c_bulbulhum;Bulbulhum;Bulbulhum;Bulbulhum;;Bulbulhum;;;;;;;;;x
c_bulbulhum_adj;Bulbulhumian;;bulbulhumer;;;;;;;;;;;x
c_chalkidiki;Chalkidiki;Chalkidiki;Chalkidiki;;Chalkidiki;;;;;;;;;x
c_chalkidiki_adj;Chalkidikian;;chalkidiker;;;;;;;;;;;x
c_dammasseq;Dammasseq;Dammasseq;Dammasseq;;Dammasseq;;;;;;;;;x
c_dammasseq_adj;Dammasseqian;;dammasseqer;;;;;;;;;;;x
c_dan;Dan;Dan;Dan;;Dan;;;;;;;;;x
c_dan_adj;Danian;;daner;;;;;;;;;;;x
c_danabu;Danabu;Danabu;Danabu;;Danabu;;;;;;;;;x
c_danabu_adj;Danabian;;danaber;;;;;;;;;;;x
c_dardania;Dardania;Dardania;Dardania;;Dardania;;;;;;;;;x
c_dardania_adj;Dardanian;;dardaner;;;;;;;;;;;x
c_delos;Delos;Delos;Delos;;Delos;;;;;;;;;x
c_delos_adj;Delosian;;deloser;;;;;;;;;;;x
c_delphi;Delphi;Delphi;Delphi;;Delphi;;;;;;;;;x
c_delphi_adj;Delphian;;delpher;;;;;;;;;;;x
c_dibon;Dibon;Dibon;Dibon;;Dibon;;;;;;;;;x
c_dibon_adj;Dibonian;;diboner;;;;;;;;;;;x
c_dinanu;Dinanu;Dinanu;Dinanu;;Dinanu;;;;;;;;;x
c_dinanu_adj;Dinanian;;dinaner;;;;;;;;;;;x
c_dion;Dion;Dion;Dion;;Dion;;;;;;;;;x
c_dion_adj;Dionian;;dioner;;;;;;;;;;;x
c_djehuti;Djehuti;Djehuti;Djehuti;;Djehuti;;;;;;;;;x
c_djehuti_adj;Djehutian;;djehuter;;;;;;;;;;;x
c_dju_fet;Dju-fet;Dju-fet;Dju-fet;;Dju-fet;;;;;;;;;x
c_dju_fet_adj;Dju-fetian;;dju-feter;;;;;;;;;;;x
c_dor;Dor;Dor;Dor;;Dor;;;;;;;;;x
c_dor_adj;Dorian;;dorer;;;;;;;;;;;x
c_doris;Doris;Doris;Doris;;Doris;;;;;;;;;x
c_doris_adj;Dorisian;;doriser;;;;;;;;;;;x
c_durmitta;Durmitta;Durmitta;Durmitta;;Durmitta;;;;;;;;;x
c_durmitta_adj;Durmittan;;durmitter;;;;;;;;;;;x
c_dymes;Dymes;Dymes;Dymes;;Dymes;;;;;;;;;x
c_dymes_adj;Dymesian;;dymeser;;;;;;;;;;;x
c_efraim;Efraim;Efraim;Efraim;;Efraim;;;;;;;;;x
c_efraim_adj;Efraimian;;efraimer;;;;;;;;;;;x
c_ekron;Ekron;Ekron;Ekron;;Ekron;;;;;;;;;x
c_ekron_adj;Ekronian;;ekroner;;;;;;;;;;;x
c_eleusis;Eleusis;Eleusis;Eleusis;;Eleusis;;;;;;;;;x
c_eleusis_adj;Eleusisian;;eleusiser;;;;;;;;;;;x
c_elis;Elis;Elis;Elis;;Elis;;;;;;;;;x
c_elis_adj;Elisian;;eliser;;;;;;;;;;;x
c_emar;Emar;Emar;Emar;;Emar;;;;;;;;;x
c_emar_adj;Emarian;;emarer;;;;;;;;;;;x
c_enkomi;Enkomi;Enkomi;Enkomi;;Enkomi;;;;;;;;;x
c_enkomi_adj;Enkomian;;enkomer;;;;;;;;;;;x
c_eretria;Eretria;Eretria;Eretria;;Eretria;;;;;;;;;x
c_eretria_adj;Eretrian;;eretrer;;;;;;;;;;;x
c_erythrai;Erythrai;Erythrai;Erythrai;;Erythrai;;;;;;;;;x
c_erythrai_adj;Erythrian;;erythrer;;;;;;;;;;;x
c_estemoa;Estemoa;Estemoa;Estemoa;;Estemoa;;;;;;;;;x
c_estemoa_adj;Estemoan;;estemer;;;;;;;;;;;x
c_ezion_geber;Ezion Geber;Ezion Geber;Ezion Geber;;Ezion Geber;;;;;;;;;x
c_ezion_geber_adj;Ezion Geberian;;Ezion Geberer;;;;;;;;;;;x
c_gath;Gath;Gath;Gath;;Gath;;;;;;;;;x
c_gath_adj;Gathian;;gather;;;;;;;;;;;x
c_gath_padalla;Gath Padalla;Gath Padalla;Gath Padalla;;Gath Padalla;;;;;;;;;x
c_gath_padalla_adj;Gath Padallan;;Gath Padaller;;;;;;;;;;;x
c_gath_rimmon;Gath Rimmon;Gath Rimmon;Gath Rimmon;;Gath Rimmon;;;;;;;;;x
c_gath_rimmon_adj;Gath Rimmonian;;Gath Rimmoner;;;;;;;;;;;x
c_gerenia;Gerenia;Gerenia;Gerenia;;Gerenia;;;;;;;;;x
c_gerenia_adj;Gerenian;;gerener;;;;;;;;;;;x
c_geshur;Geshur;Geshur;Geshur;;Geshur;;;;;;;;;x
c_geshur_adj;Geshurian;;geshurer;;;;;;;;;;;x
c_gibala;Gib'ala;Gib'ala;Gib'ala;;Gib'ala;;;;;;;;;x
c_gibala_adj;Gib'alan;;gib'aler;;;;;;;;;;;x
c_gilgal;Gilgal;Gilgal;Gilgal;;Gilgal;;;;;;;;;x
c_gilgal_adj;Gilgalian;;gilgaler;;;;;;;;;;;x
c_gubla;Gubla;Gubla;Gubla;;Gubla;;;;;;;;;x
c_gubla_adj;Gublan;;gubler;;;;;;;;;;;x
c_gyrton;Gyrton;Gyrton;Gyrton;;Gyrton;;;;;;;;;x
c_gyrton_adj;Gyrtonian;;gyrtoner;;;;;;;;;;;x
c_gytheion;Gytheion;Gytheion;Gytheion;;Gytheion;;;;;;;;;x
c_gytheion_adj;Gytheionian;;gytheioner;;;;;;;;;;;x
c_hahha;Hahha;Hahha;Hahha;;Hahha;;;;;;;;;x
c_hahha_adj;Hahhan;;hahher;;;;;;;;;;;x
c_hakmis;Hakmis;Hakmis;Hakmis;;Hakmis;;;;;;;;;x
c_hakmis_adj;Hakmisian;;hakmiser;;;;;;;;;;;x
c_halab;Halab;Halab;Halab;;Halab;;;;;;;;;x
c_halab_adj;Halabian;;halaber;;;;;;;;;;;x
c_halabit;Halabit;Halabit;Halabit;;Halabit;;;;;;;;;x
c_halabit_adj;Halabitian;;halabiter;;;;;;;;;;;x
c_halpa;Halpa;Halpa;Halpa;;Halpa;;;;;;;;;x
c_halpa_adj;Halpan;;halper;;;;;;;;;;;x
c_hapalla;Hapalla;Hapalla;Hapalla;;Hapalla;;;;;;;;;x
c_hapalla_adj;Hapallan;;hapaller;;;;;;;;;;;x
c_harsamna;Harsamna;Harsamna;Harsamna;;Harsamna;;;;;;;;;x
c_harsamna_adj;Harsamnan;;harsamner;;;;;;;;;;;x
c_hartana;Hartana;Hartana;Hartana;;Hartana;;;;;;;;;x
c_hartana_adj;Hartanan;;hartaner;;;;;;;;;;;x
c_hasor;Hasor;Hasor;Hasor;;Hasor;;;;;;;;;x
c_hasor_adj;Hasorian;;hasorer;;;;;;;;;;;x
c_hassu;Hassu;Hassu;Hassu;;Hassu;;;;;;;;;x
c_hassu_adj;Hassian;;hasser;;;;;;;;;;;x
c_hat_mehit;Hat Mehit;Hat Mehit;Hat Mehit;;Hat Mehit;;;;;;;;;x
c_hat_mehit_adj;Hat Mehitian;;Hat Mehiter;;;;;;;;;;;x
c_hattusa;Hattusa;Hattusa;Hattusa;;Hattusa;;;;;;;;;x
c_hattusa_adj;Hattusan;;hattuser;;;;;;;;;;;x
c_heka_adj;Heka-Adj;Heka-Adj;Heka-Adj;;Heka-Adj;;;;;;;;;x
c_heka_adj_adj;Heka-Adjian;;heka-adjer;;;;;;;;;;;x
c_hesbu;Hesbu;Hesbu;Hesbu;;Hesbu;;;;;;;;;x
c_hesbu_adj;Hesbian;;hesber;;;;;;;;;;;x
c_hevron;Hevron;Hevron;Hevron;;Hevron;;;;;;;;;x
c_hevron_adj;Hevronian;;hevroner;;;;;;;;;;;x
c_hui_ges_iabti;Hui-ges Iabti;Hui-ges Iabti;Hui-ges Iabti;;Hui-ges Iabti;;;;;;;;;x
c_hui_ges_iabti_adj;Hui-ges Iabtian;;Hui-ges Iabter;;;;;;;;;;;x
c_hui_ges_imenti;Hui-ges Imenti;Hui-ges Imenti;Hui-ges Imenti;;Hui-ges Imenti;;;;;;;;;x
c_hui_ges_imenti_adj;Hui-ges Imentian;;Hui-ges Imenter;;;;;;;;;;;x
c_hulaya;Hulaya;Hulaya;Hulaya;;Hulaya;;;;;;;;;x
c_hulaya_adj;Hulayan;;hulaer;;;;;;;;;;;x
c_hupisna;Hupisna;Hupisna;Hupisna;;Hupisna;;;;;;;;;x
c_hupisna_adj;Hupisnan;;hupisner;;;;;;;;;;;x
c_idiba;Idiba;Idiba;Idiba;;Idiba;;;;;;;;;x
c_idiba_adj;Idiban;;idiber;;;;;;;;;;;x
c_imentet;Imentet;Imentet;Imentet;;Imentet;;;;;;;;;x
c_imentet_adj;Imentetian;;imenteter;;;;;;;;;;;x
c_imty_khenti;Imty Khenti;Imty Khenti;Imty Khenti;;Imty Khenti;;;;;;;;;x
c_imty_khenti_adj;Imty Khentian;;Imty Khenter;;;;;;;;;;;x
c_imty_pehu;Imty Pehu;Imty Pehu;Imty Pehu;;Imty Pehu;;;;;;;;;x
c_imty_pehu_adj;Imty Pehian;;Imty Peher;;;;;;;;;;;x
c_inebu_hedj;Inebu-hedj;Inebu-hedj;Inebu-hedj;;Inebu-hedj;;;;;;;;;x
c_inebu_hedj_adj;Inebu-hedjian;;inebu-hedjer;;;;;;;;;;;x
c_input;Input;Input;Input;;Input;;;;;;;;;x
c_input_adj;Inputian;;inputer;;;;;;;;;;;x
c_ismaros;Ismaros;Ismaros;Ismaros;;Ismaros;;;;;;;;;x
c_ismaros_adj;Ismarosian;;ismaroser;;;;;;;;;;;x
c_istahara;Istahara;Istahara;Istahara;;Istahara;;;;;;;;;x
c_istahara_adj;Istaharan;;istaharer;;;;;;;;;;;x
c_ithake;Ithake;Ithake;Ithake;;Ithake;;;;;;;;;x
c_ithake_adj;Ithakean;;ithaker;;;;;;;;;;;x
c_jazer;Jazer;Jazer;Jazer;;Jazer;;;;;;;;;x
c_jazer_adj;Jazerian;;jazerer;;;;;;;;;;;x
c_kadesh;Kadesh;Kadesh;Kadesh;;Kadesh;;;;;;;;;x
c_kadesh_adj;Kadeshian;;kadesher;;;;;;;;;;;x
c_kadesh_barnea;Kadesh Barnea;Kadesh Barnea;Kadesh Barnea;;Kadesh Barnea;;;;;;;;;x
c_kadesh_barnea_adj;Kadesh Barnean;;Kadesh Barner;;;;;;;;;;;x
c_kalasma;Kalasma;Kalasma;Kalasma;;Kalasma;;;;;;;;;x
c_kalasma_adj;Kalasman;;kalasmer;;;;;;;;;;;x
c_kalydon;Kalydon;Kalydon;Kalydon;;Kalydon;;;;;;;;;x
c_kalydon_adj;Kalydonian;;kalydoner;;;;;;;;;;;x
c_kamalla;Kamalla;Kamalla;Kamalla;;Kamalla;;;;;;;;;x
c_kamalla_adj;Kamallan;;kamaller;;;;;;;;;;;x
c_kanes;Kanes;Kanes;Kanes;;Kanes;;;;;;;;;x
c_kanes_adj;Kanesian;;kaneser;;;;;;;;;;;x
c_kapperi;Kapperi;Kapperi;Kapperi;;Kapperi;;;;;;;;;x
c_kapperi_adj;Kapperian;;kapperer;;;;;;;;;;;x
c_kappurnanda;Kappurnanda;Kappurnanda;Kappurnanda;;Kappurnanda;;;;;;;;;x
c_kappurnanda_adj;Kappurnandan;;kappurnander;;;;;;;;;;;x
c_karahna;Karahna;Karahna;Karahna;;Karahna;;;;;;;;;x
c_karahna_adj;Karahnan;;karahner;;;;;;;;;;;x
c_karia;Karia;Karia;Karia;;Karia;;;;;;;;;x
c_karia_adj;Karian;;karer;;;;;;;;;;;x
c_karkemish;Karkemish;Karkemish;Karkemish;;Karkemish;;;;;;;;;x
c_karkemish_adj;Karkemishian;;karkemisher;;;;;;;;;;;x
c_karkisa;Karkisa;Karkisa;Karkisa;;Karkisa;;;;;;;;;x
c_karkisa_adj;Karkisan;;karkiser;;;;;;;;;;;x
c_karystos;Karystos;Karystos;Karystos;;Karystos;;;;;;;;;x
c_karystos_adj;Karystosian;;karystoser;;;;;;;;;;;x
c_kastaraya;Kastaraya;Kastaraya;Kastaraya;;Kastaraya;;;;;;;;;x
c_kastaraya_adj;Kastarayan;;kastaraer;;;;;;;;;;;x
c_kasthanaia;Kasthanaia;Kasthanaia;Kasthanaia;;Kasthanaia;;;;;;;;;x
c_kasthanaia_adj;Kasthanaian;;kasthaner;;;;;;;;;;;x
c_kastri;Kastri;Kastri;Kastri;;Kastri;;;;;;;;;x
c_kastri_adj;Kastrian;;kastrer;;;;;;;;;;;x
c_kasula;Kasula;Kasula;Kasula;;Kasula;;;;;;;;;x
c_kasula_adj;Kasulan;;kasuler;;;;;;;;;;;x
c_kefalonia;Kefalonia;Kefalonia;Kefalonia;;Kefalonia;;;;;;;;;x
c_kefalonia_adj;Kefalonian;;kefaloner;;;;;;;;;;;x
c_kem_ur;Kem-Ur;Kem-Ur;Kem-Ur;;Kem-Ur;;;;;;;;;x
c_kem_ur_adj;Kem-Urian;;kem-urer;;;;;;;;;;;x
c_kenatha;Kenatha;Kenatha;Kenatha;;Kenatha;;;;;;;;;x
c_kenatha_adj;Kenathan;;kenather;;;;;;;;;;;x
c_khaironeia;Khaironeia;Khaironeia;Khaironeia;;Khaironeia;;;;;;;;;x
c_khaironeia_adj;Khaironeian;;khaironer;;;;;;;;;;;x
c_khasuu;Khasu'u;Khasu'u;Khasu'u;;Khasu'u;;;;;;;;;x
c_khasuu_adj;Khasu'ian;;khasu'er;;;;;;;;;;;x
c_khbide;Khbide;Khbide;Khbide;;Khbide;;;;;;;;;x
c_khbide_adj;Khbidean;;khbider;;;;;;;;;;;x
c_khenti_iabti;Khenti-Iabti;Khenti-Iabti;Khenti-Iabti;;Khenti-Iabti;;;;;;;;;x
c_khenti_iabti_adj;Khenti-Iabtian;;khenti-iabter;;;;;;;;;;;x
c_khepesh;Khepesh;Khepesh;Khepesh;;Khepesh;;;;;;;;;x
c_khepesh_adj;Khepeshian;;khepesher;;;;;;;;;;;x
c_khersonesos;Khersonesos;Khersonesos;Khersonesos;;Khersonesos;;;;;;;;;x
c_khersonesos_adj;Khersonesosian;;khersonesoser;;;;;;;;;;;x
c_kition;Kition;Kition;Kition;;Kition;;;;;;;;;x
c_kition_adj;Kitionian;;kitioner;;;;;;;;;;;x
c_kleitor;Kleitor;Kleitor;Kleitor;;Kleitor;;;;;;;;;x
c_kleitor_adj;Kleitorian;;kleitorer;;;;;;;;;;;x
c_knossos;Knossos;Knossos;Knossos;;Knossos;;;;;;;;;x
c_knossos_adj;Knossosian;;knossoser;;;;;;;;;;;x
c_kopai;Kopai;Kopai;Kopai;;Kopai;;;;;;;;;x
c_kopai_adj;Kopian;;koper;;;;;;;;;;;x
c_krapathos;Krapathos;Krapathos;Krapathos;;Krapathos;;;;;;;;;x
c_krapathos_adj;Krapathosian;;krapathoser;;;;;;;;;;;x
c_kumidi;Kumidi;Kumidi;Kumidi;;Kumidi;;;;;;;;;x
c_kumidi_adj;Kumidian;;kumider;;;;;;;;;;;x
c_kummaha;Kummaha;Kummaha;Kummaha;;Kummaha;;;;;;;;;x
c_kummaha_adj;Kummahan;;kummaher;;;;;;;;;;;x
c_kuwalapassa;Kuwalapassa;Kuwalapassa;Kuwalapassa;;Kuwalapassa;;;;;;;;;x
c_kuwalapassa_adj;Kuwalapassan;;kuwalapasser;;;;;;;;;;;x
c_kuwaliya;Kuwaliya;Kuwaliya;Kuwaliya;;Kuwaliya;;;;;;;;;x
c_kuwaliya_adj;Kuwaliyan;;kuwaler;;;;;;;;;;;x
c_kydonia;Kydonia;Kydonia;Kydonia;;Kydonia;;;;;;;;;x
c_kydonia_adj;Kydonian;;kydoner;;;;;;;;;;;x
c_kyphos;Kyphos;Kyphos;Kyphos;;Kyphos;;;;;;;;;x
c_kyphos_adj;Kyphosian;;kyphoser;;;;;;;;;;;x
c_kysomos;Kysomos;Kysomos;Kysomos;;Kysomos;;;;;;;;;x
c_kysomos_adj;Kysomosian;;kysomoser;;;;;;;;;;;x
c_kyzikos;Kyzikos;Kyzikos;Kyzikos;;Kyzikos;;;;;;;;;x
c_kyzikos_adj;Kyzikosian;;kyzikoser;;;;;;;;;;;x
c_laanda;Laanda;Laanda;Laanda;;Laanda;;;;;;;;;x
c_laanda_adj;Laandan;;laander;;;;;;;;;;;x
c_lahhwiyassi;Lahhwiyassi;Lahhwiyassi;Lahhwiyassi;;Lahhwiyassi;;;;;;;;;x
c_lahhwiyassi_adj;Lahhwiyassian;;lahhwiyasser;;;;;;;;;;;x
c_lakis;Lakis;Lakis;Lakis;;Lakis;;;;;;;;;x
c_lakis_adj;Lakisian;;lakiser;;;;;;;;;;;x
c_lakonia;Lakonia;Lakonia;Lakonia;;Lakonia;;;;;;;;;x
c_lakonia_adj;Lakonian;;lakoner;;;;;;;;;;;x
c_lalanda;Lalanda;Lalanda;Lalanda;;Lalanda;;;;;;;;;x
c_lalanda_adj;Lalandan;;lalander;;;;;;;;;;;x
c_lamia;Lamia;Lamia;Lamia;;Lamia;;;;;;;;;x
c_lamia_adj;Lamian;;lamer;;;;;;;;;;;x
c_lavrion;Lavrion;Lavrion;Lavrion;;Lavrion;;;;;;;;;x
c_lavrion_adj;Lavrionian;;lavrioner;;;;;;;;;;;x
c_lawazantiya;Lawazantiya;Lawazantiya;Lawazantiya;;Lawazantiya;;;;;;;;;x
c_lawazantiya_adj;Lawazantiyan;;lawazanter;;;;;;;;;;;x
c_lazpa;Lazpa;Lazpa;Lazpa;;Lazpa;;;;;;;;;x
c_lazpa_adj;Lazpan;;lazper;;;;;;;;;;;x
c_lemnos;Lemnos;Lemnos;Lemnos;;Lemnos;;;;;;;;;x
c_lemnos_adj;Lemnosian;;lemnoser;;;;;;;;;;;x
c_leuctra;Leuctra;Leuctra;Leuctra;;Leuctra;;;;;;;;;x
c_leuctra_adj;Leuctran;;leuctrer;;;;;;;;;;;x
c_locris;Locris;Locris;Locris;;Locris;;;;;;;;;x
c_locris_adj;Locrisian;;locriser;;;;;;;;;;;x
c_lurnessos;Lurnessos;Lurnessos;Lurnessos;;Lurnessos;;;;;;;;;x
c_lurnessos_adj;Lurnessosian;;lurnessoser;;;;;;;;;;;x
c_lyndos;Lyndos;Lyndos;Lyndos;;Lyndos;;;;;;;;;x
c_lyndos_adj;Lyndosian;;lyndoser;;;;;;;;;;;x
c_ma_hedj;Ma-hedj;Ma-hedj;Ma-hedj;;Ma-hedj;;;;;;;;;x
c_ma_hedj_adj;Ma-hedjian;;ma-hedjer;;;;;;;;;;;x
c_mahanayim;Mahanayim;Mahanayim;Mahanayim;;Mahanayim;;;;;;;;;x
c_mahanayim_adj;Mahanayimian;;mahanayimer;;;;;;;;;;;x
c_mala;Mala;Mala;Mala;;Mala;;;;;;;;;x
c_mala_adj;Malan;;maler;;;;;;;;;;;x
c_malia;Malia;Malia;Malia;;Malia;;;;;;;;;x
c_malia_adj;Malian;;maler;;;;;;;;;;;x
c_malluma;Malluma;Malluma;Malluma;;Malluma;;;;;;;;;x
c_malluma_adj;Malluman;;mallumer;;;;;;;;;;;x
c_mamma;Mamma;Mamma;Mamma;;Mamma;;;;;;;;;x
c_mamma_adj;Mamman;;mammer;;;;;;;;;;;x
c_mansuate;Mansuate;Mansuate;Mansuate;;Mansuate;;;;;;;;;x
c_mansuate_adj;Mansuatean;;mansuater;;;;;;;;;;;x
c_marasa;Marasa;Marasa;Marasa;;Marasa;;;;;;;;;x
c_marasa_adj;Marasan;;maraser;;;;;;;;;;;x
c_marathon;Marathon;Marathon;Marathon;;Marathon;;;;;;;;;x
c_marathon_adj;Marathonian;;marathoner;;;;;;;;;;;x
c_maroni;Maroni;Maroni;Maroni;;Maroni;;;;;;;;;x
c_maroni_adj;Maronian;;maroner;;;;;;;;;;;x
c_masa;Masa;Masa;Masa;;Masa;;;;;;;;;x
c_masa_adj;Masan;;maser;;;;;;;;;;;x
c_mases;Mases;Mases;Mases;;Mases;;;;;;;;;x
c_mases_adj;Masesian;;maseser;;;;;;;;;;;x
c_medenit;Medenit;Medenit;Medenit;;Medenit;;;;;;;;;x
c_medenit_adj;Medenitian;;medeniter;;;;;;;;;;;x
c_megara;Megara;Megara;Megara;;Megara;;;;;;;;;x
c_megara_adj;Megaran;;megarer;;;;;;;;;;;x
c_meliboia;Meliboia;Meliboia;Meliboia;;Meliboia;;;;;;;;;x
c_meliboia_adj;Meliboian;;meliber;;;;;;;;;;;x
c_melos;Melos;Melos;Melos;;Melos;;;;;;;;;x
c_melos_adj;Melosian;;meloser;;;;;;;;;;;x
c_menu;Menu;Menu;Menu;;Menu;;;;;;;;;x
c_menu_adj;Menian;;mener;;;;;;;;;;;x
c_mer_neferet;Mer-neferet;Mer-neferet;Mer-neferet;;Mer-neferet;;;;;;;;;x
c_mer_neferet_adj;Mer-neferetian;;mer-nefereter;;;;;;;;;;;x
c_meseh;Meseh;Meseh;Meseh;;Meseh;;;;;;;;;x
c_meseh_adj;Mesehian;;meseher;;;;;;;;;;;x
c_messene;Messene;Messene;Messene;;Messene;;;;;;;;;x
c_messene_adj;Messenean;;messener;;;;;;;;;;;x
c_methana;Methana;Methana;Methana;;Methana;;;;;;;;;x
c_methana_adj;Methanan;;methaner;;;;;;;;;;;x
c_methone;Methone;Methone;Methone;;Methone;;;;;;;;;x
c_methone_adj;Methonean;;methoner;;;;;;;;;;;x
c_midduwa;Midduwa;Midduwa;Midduwa;;Midduwa;;;;;;;;;x
c_midduwa_adj;Midduwan;;midduwer;;;;;;;;;;;x
